Time,Power
2022-12-09 01:09:44.865031312,157415
2022-12-09 01:09:44.967771551,164147
2022-12-09 01:09:45.070522973,163387
2022-12-09 01:09:45.173277046,160482
2022-12-09 01:09:45.276029937,156892
2022-12-09 01:09:45.378363193,153416
2022-12-09 01:09:45.480968127,141246
2022-12-09 01:09:45.583555357,146123
2022-12-09 01:09:45.686174936,156474
2022-12-09 01:09:45.793052885,166263
2022-12-09 01:09:45.898650007,160182
2022-12-09 01:09:46.001302524,156122
2022-12-09 01:09:46.104014208,153653
2022-12-09 01:09:46.206843810,148494
2022-12-09 01:09:46.310001042,135682
2022-12-09 01:09:46.412730003,151289
2022-12-09 01:09:46.515373543,157064
2022-12-09 01:09:46.617971544,163902
2022-12-09 01:09:46.720566551,163795
2022-12-09 01:09:46.823181623,160482
2022-12-09 01:09:46.925788829,155126
2022-12-09 01:09:47.028355472,151737
2022-12-09 01:09:47.130620948,148310
2022-12-09 01:09:47.233392266,140302
2022-12-09 01:09:47.336039320,148960
2022-12-09 01:09:47.438829174,153056
2022-12-09 01:09:47.541464993,160642
2022-12-09 01:09:47.644158863,162561
2022-12-09 01:09:47.746805621,160419
2022-12-09 01:09:47.849452137,161777
2022-12-09 01:09:47.952044807,151681
2022-12-09 01:09:48.054688971,144828
2022-12-09 01:09:48.157272628,142870
2022-12-09 01:09:48.259973900,152172
2022-12-09 01:09:48.362749378,157415
2022-12-09 01:09:48.465519968,164963
2022-12-09 01:09:48.568207750,163443
2022-12-09 01:09:48.670820885,159505
2022-12-09 01:09:48.773453734,158659
2022-12-09 01:09:48.875825109,153711
2022-12-09 01:09:48.978460574,139342
2022-12-09 01:09:49.081089982,145770
2022-12-09 01:09:49.183673254,157124
2022-12-09 01:09:49.286379691,159181
2022-12-09 01:09:49.389198212,165789
2022-12-09 01:09:49.491936401,163975
2022-12-09 01:09:49.594706882,160482
2022-12-09 01:09:49.697530775,155184
2022-12-09 01:09:49.804430465,137808
2022-12-09 01:09:49.907026545,145533
2022-12-09 01:09:50.009770476,156769
2022-12-09 01:09:50.112437827,165078
2022-12-09 01:09:50.215060596,166613
2022-12-09 01:09:50.317736505,160739
