Timestamp,Power
2022-12-10 05:46:18.618919991,98647
2022-12-10 05:46:18.721774320,100781
2022-12-10 05:46:18.824640199,103659
2022-12-10 05:46:18.930547962,99240
2022-12-10 05:46:19.044802020,101395
2022-12-10 05:46:19.146642216,101395
2022-12-10 05:46:19.248502984,101395
2022-12-10 05:46:19.350402371,101395
2022-12-10 05:46:19.452329078,101395
2022-12-10 05:46:19.554162998,101395
2022-12-10 05:46:19.656085076,101395
2022-12-10 05:46:19.757884116,101395
2022-12-10 05:46:19.859818825,101395
2022-12-10 05:46:19.961645656,101395
2022-12-10 05:46:20.063480080,41561
2022-12-10 05:46:20.165313681,81125
2022-12-10 05:46:20.267114404,96684
2022-12-10 05:46:20.368962041,103120
2022-12-10 05:46:20.471843220,98351
2022-12-10 05:46:20.574687354,100898
2022-12-10 05:46:20.677544658,103478
2022-12-10 05:46:20.780430863,101144
2022-12-10 05:46:20.883287268,100490
2022-12-10 05:46:20.986364279,101016
2022-12-10 05:46:21.089249188,101016
2022-12-10 05:46:21.192258005,101016
2022-12-10 05:46:21.295327897,101016
2022-12-10 05:46:21.398244718,101016
2022-12-10 05:46:21.501190316,101016
2022-12-10 05:46:21.604130837,101016
2022-12-10 05:46:21.707037543,101016
2022-12-10 05:46:21.810031826,101016
2022-12-10 05:46:21.912937179,101016
2022-12-10 05:46:22.015859538,41572
2022-12-10 05:46:22.118679243,76555
2022-12-10 05:46:22.221506786,92210
2022-12-10 05:46:22.324003525,99948
2022-12-10 05:46:22.426825958,95804
2022-12-10 05:46:22.529749831,99418
2022-12-10 05:46:22.632589308,104841
2022-12-10 05:46:22.739784627,101759
2022-12-10 05:46:22.842829650,101759
2022-12-10 05:46:22.945737062,101759
2022-12-10 05:46:23.048693612,101759
2022-12-10 05:46:23.151638415,101759
2022-12-10 05:46:23.254534479,101759
2022-12-10 05:46:23.357553030,101759
2022-12-10 05:46:23.460525377,101759
2022-12-10 05:46:23.563407525,101759
2022-12-10 05:46:23.666299505,101759
2022-12-10 05:46:23.769092663,42156
2022-12-10 05:46:23.871970971,79655
2022-12-10 05:46:23.974842780,98723
2022-12-10 05:46:24.077792849,107288
2022-12-10 05:46:24.179711796,97284
2022-12-10 05:46:24.282566339,100898
2022-12-10 05:46:24.385415525,103954
2022-12-10 05:46:24.488321502,100720
2022-12-10 05:46:24.591206227,99355
2022-12-10 05:46:24.694098110,100835
2022-12-10 05:46:24.797298871,103183
2022-12-10 05:46:24.900167006,103183
2022-12-10 05:46:25.003033493,103183
2022-12-10 05:46:25.106026471,103183
2022-12-10 05:46:25.208969350,103183
2022-12-10 05:46:25.311961475,103183
2022-12-10 05:46:25.414903679,103183
2022-12-10 05:46:25.517872328,103183
2022-12-10 05:46:25.620865263,103183
2022-12-10 05:46:25.723778017,103183
2022-12-10 05:46:25.826587670,40977
2022-12-10 05:46:25.931316453,78660
2022-12-10 05:46:26.033158353,96092
2022-12-10 05:46:26.135932555,97221
2022-12-10 05:46:26.238707495,106321
2022-12-10 05:46:26.341591618,109537
2022-12-10 05:46:26.444652403,103478
2022-12-10 05:46:26.547517025,103478
2022-12-10 05:46:26.650468649,103478
2022-12-10 05:46:26.753394906,103478
2022-12-10 05:46:26.856288671,103478
2022-12-10 05:46:26.959187892,103478
2022-12-10 05:46:27.062159078,103478
2022-12-10 05:46:27.165077198,103478
2022-12-10 05:46:27.267980867,103478
2022-12-10 05:46:27.370743710,41561
2022-12-10 05:46:27.473583104,76555
2022-12-10 05:46:27.576481880,95734
2022-12-10 05:46:27.679235401,105075
2022-12-10 05:46:27.782090038,104546
2022-12-10 05:46:27.884019203,95716
2022-12-10 05:46:27.986851412,94531
2022-12-10 05:46:28.089782170,97760
2022-12-10 05:46:28.192655550,100010
2022-12-10 05:46:28.295572892,99831
2022-12-10 05:46:28.398373012,103300
2022-12-10 05:46:28.501323288,101525
2022-12-10 05:46:28.604221675,101525
2022-12-10 05:46:28.707121969,101525
2022-12-10 05:46:28.810080378,101525
2022-12-10 05:46:28.913037387,101525
2022-12-10 05:46:29.015990071,101525
2022-12-10 05:46:29.118823275,101525
2022-12-10 05:46:29.221817614,101525
2022-12-10 05:46:29.324977372,101525
2022-12-10 05:46:29.427877347,101525
2022-12-10 05:46:29.530754656,40085
2022-12-10 05:46:29.633661100,74557
2022-12-10 05:46:29.736564329,91618
2022-12-10 05:46:29.839400229,96512
2022-12-10 05:46:29.942262210,99714
2022-12-10 05:46:30.045194682,106616
2022-12-10 05:46:30.148067367,102590
2022-12-10 05:46:30.250930597,100342
2022-12-10 05:46:30.354011456,100508
2022-12-10 05:46:30.456941004,100508
2022-12-10 05:46:30.559902370,100508
2022-12-10 05:46:30.662777858,100508
2022-12-10 05:46:30.765620361,100508
2022-12-10 05:46:30.868520565,100508
2022-12-10 05:46:30.971387649,100508
2022-12-10 05:46:31.074308298,100508
2022-12-10 05:46:31.177287092,100508
2022-12-10 05:46:31.279180276,41572
2022-12-10 05:46:31.381111332,81601
2022-12-10 05:46:31.482962164,97275
2022-12-10 05:46:31.584829613,105810
2022-12-10 05:46:31.687715579,99536
2022-12-10 05:46:31.790561960,102525
2022-12-10 05:46:31.893480654,103954
2022-12-10 05:46:31.996368165,100127
2022-12-10 05:46:32.099303462,101166
2022-12-10 05:46:32.202311980,101166
2022-12-10 05:46:32.305353076,101166
2022-12-10 05:46:32.408325949,101166
2022-12-10 05:46:32.511232333,101166
2022-12-10 05:46:32.614265019,101166
2022-12-10 05:46:32.717194517,101166
2022-12-10 05:46:32.820196667,101166
2022-12-10 05:46:32.923119873,101166
2022-12-10 05:46:33.026152476,101166
2022-12-10 05:46:33.129082427,41870
2022-12-10 05:46:33.231967545,78478
2022-12-10 05:46:33.334819586,96208
2022-12-10 05:46:33.437699803,103004
2022-12-10 05:46:33.540202110,99190
2022-12-10 05:46:33.642724383,74835
2022-12-10 05:46:33.745247968,64623
2022-12-10 05:46:33.847633086,61127
2022-12-10 05:46:33.950064087,59670
2022-12-10 05:46:34.052558669,59281
2022-12-10 05:46:34.155071905,59182
2022-12-10 05:46:34.257629327,59087
2022-12-10 05:46:34.360146768,59274
2022-12-10 05:46:34.469984730,91438
2022-12-10 05:46:34.573169300,106225
2022-12-10 05:46:34.675592796,104129
2022-12-10 05:46:34.778067828,97349
2022-12-10 05:46:34.881012728,100179
2022-12-10 05:46:34.983972580,101105
2022-12-10 05:46:35.086854696,97949
2022-12-10 05:46:35.189815124,92155
2022-12-10 05:46:35.292764683,96100
2022-12-10 05:46:35.395726020,101016
2022-12-10 05:46:35.498611918,99948
2022-12-10 05:46:35.601127862,97221
2022-12-10 05:46:35.704137129,97580
2022-12-10 05:46:35.807104070,102283
2022-12-10 05:46:35.910096768,99916
2022-12-10 05:46:36.012651689,96808
2022-12-10 05:46:36.115705310,95032
2022-12-10 05:46:36.218648321,98351
2022-12-10 05:46:36.321694156,102709
2022-12-10 05:46:36.424671917,99355
2022-12-10 05:46:36.527657568,95445
2022-12-10 05:46:36.630635304,97760
2022-12-10 05:46:36.733615474,100424
2022-12-10 05:46:36.836532556,98171
2022-12-10 05:46:36.939460230,93044
2022-12-10 05:46:37.042391550,96691
2022-12-10 05:46:37.145323703,101557
2022-12-10 05:46:37.247237590,99948
2022-12-10 05:46:37.349125938,97518
2022-12-10 05:46:37.450915619,97018
2022-12-10 05:46:37.552790697,100244
2022-12-10 05:46:37.654644519,98764
2022-12-10 05:46:37.756563072,95741
2022-12-10 05:46:37.858386725,94290
2022-12-10 05:46:37.960246859,99240
2022-12-10 05:46:38.062034392,103596
2022-12-10 05:46:38.163847565,99948
2022-12-10 05:46:38.265680019,95741
2022-12-10 05:46:38.367499185,98171
2022-12-10 05:46:38.469843069,99355
2022-12-10 05:46:38.571688176,92451
2022-12-10 05:46:38.678437404,64373
2022-12-10 05:46:38.780925805,61127
2022-12-10 05:46:38.883380816,59670
2022-12-10 05:46:38.985875251,59281
2022-12-10 05:46:39.088413366,59191
2022-12-10 05:46:39.190876539,59372
2022-12-10 05:46:39.293372339,59274
2022-12-10 05:46:39.395847691,59457
2022-12-10 05:46:39.505846929,59360
2022-12-10 05:46:39.608452723,77630
2022-12-10 05:46:39.710909951,90375
2022-12-10 05:46:39.813420901,102610
2022-12-10 05:46:39.915880986,108116
2022-12-10 05:46:40.018314875,117278
2022-12-10 05:46:40.120788501,127461
2022-12-10 05:46:40.223242832,133720
2022-12-10 05:46:40.329808964,139070
2022-12-10 05:46:40.432303663,142834
2022-12-10 05:46:40.534860735,141770
2022-12-10 05:46:40.637314629,128630
2022-12-10 05:46:40.739823346,142059
2022-12-10 05:46:40.842297498,148918
2022-12-10 05:46:40.944810486,159878
2022-12-10 05:46:41.047593239,159873
2022-12-10 05:46:41.150404684,149870
2022-12-10 05:46:41.252295905,146883
2022-12-10 05:46:41.354086623,143683
2022-12-10 05:46:41.455968341,140506
2022-12-10 05:46:41.558743305,132358
2022-12-10 05:46:41.661574702,146738
2022-12-10 05:46:41.764468745,151618
2022-12-10 05:46:41.867254258,158344
2022-12-10 05:46:41.970130383,158825
2022-12-10 05:46:42.073046767,154377
2022-12-10 05:46:42.175948860,148861
2022-12-10 05:46:42.278766338,146571
2022-12-10 05:46:42.381561826,143922
2022-12-10 05:46:42.489493346,143268
2022-12-10 05:46:42.592987983,147440
2022-12-10 05:46:42.696688790,154719
2022-12-10 05:46:42.799459760,158825
2022-12-10 05:46:42.902261383,154671
2022-12-10 05:46:43.005127115,151391
2022-12-10 05:46:43.107962667,145862
2022-12-10 05:46:43.210351204,143096
2022-12-10 05:46:43.313246266,134662
2022-12-10 05:46:43.416087857,146444
2022-12-10 05:46:43.518995443,152487
2022-12-10 05:46:43.621879785,159346
2022-12-10 05:46:43.724765834,157426
2022-12-10 05:46:43.827602866,151799
2022-12-10 05:46:43.930397823,151979
2022-12-10 05:46:44.033275526,146803
2022-12-10 05:46:44.135136963,143448
2022-12-10 05:46:44.238155508,137144
2022-12-10 05:46:44.341016475,146149
2022-12-10 05:46:44.443831850,149500
2022-12-10 05:46:44.546609474,159454
2022-12-10 05:46:44.648483945,159360
2022-12-10 05:46:44.750326230,155439
2022-12-10 05:46:44.852182800,154217
2022-12-10 05:46:44.954020590,143863
2022-12-10 05:46:45.056495305,136019
2022-12-10 05:46:45.159039071,136019
2022-12-10 05:46:45.261903519,145328
2022-12-10 05:46:45.364732119,151019
2022-12-10 05:46:45.467553047,160221
2022-12-10 05:46:45.570376138,157020
2022-12-10 05:46:45.673240301,152144
2022-12-10 05:46:45.776166928,150856
2022-12-10 05:46:45.878913514,146216
2022-12-10 05:46:45.981756962,133063
2022-12-10 05:46:46.084594999,136428
2022-12-10 05:46:46.187438834,149089
2022-12-10 05:46:46.290332362,153610
2022-12-10 05:46:46.393271882,160826
2022-12-10 05:46:46.500661770,152438
2022-12-10 05:46:46.602763472,149156
2022-12-10 05:46:46.704598662,145098
2022-12-10 05:46:46.806391881,128680
2022-12-10 05:46:46.909211051,138912
2022-12-10 05:46:47.012116784,149856
2022-12-10 05:46:47.114980268,155665
2022-12-10 05:46:47.217827193,159118
2022-12-10 05:46:47.320624543,155551
2022-12-10 05:46:47.423471467,152860
2022-12-10 05:46:47.526344760,149387
2022-12-10 05:46:47.629300245,146510
2022-12-10 05:46:47.731845376,130232
2022-12-10 05:46:47.834367855,137786
2022-12-10 05:46:47.936954680,147852
2022-12-10 05:46:48.039519993,152795
2022-12-10 05:46:48.142101685,160585
2022-12-10 05:46:48.243971876,156726
2022-12-10 05:46:48.345865507,151799
2022-12-10 05:46:48.447712222,149335
2022-12-10 05:46:48.549546757,145393
2022-12-10 05:46:48.652386139,131115
2022-12-10 05:46:48.755240339,137786
2022-12-10 05:46:48.858154465,149562
2022-12-10 05:46:48.961030992,155484
2022-12-10 05:46:49.063941636,156591
2022-12-10 05:46:49.166784371,154965
2022-12-10 05:46:49.269710649,152273
2022-12-10 05:46:49.372620225,148567
2022-12-10 05:46:49.475211250,145982
2022-12-10 05:46:49.578057403,132947
2022-12-10 05:46:49.680961149,140914
2022-12-10 05:46:49.783825503,151964
2022-12-10 05:46:49.886626489,158707
2022-12-10 05:46:49.989460960,159705
2022-12-10 05:46:50.092338930,155257
2022-12-10 05:46:50.195187395,152912
2022-12-10 05:46:50.298104499,148862
2022-12-10 05:46:50.400558116,144272
2022-12-10 05:46:50.503445450,133537
2022-12-10 05:46:50.606336115,140383
2022-12-10 05:46:50.712914268,158172
2022-12-10 05:46:50.819555281,162232
2022-12-10 05:46:50.922414501,154084
2022-12-10 05:46:51.025316832,149387
2022-12-10 05:46:51.128248136,144216
2022-12-10 05:46:51.231099193,139974
2022-12-10 05:46:51.333575187,109230
2022-12-10 05:46:51.435983048,84362
2022-12-10 05:46:51.538450458,74712
2022-12-10 05:46:51.640958036,70313
2022-12-10 05:46:51.743384218,68961
2022-12-10 05:46:51.846345794,68519
2022-12-10 05:46:51.948846557,67867
2022-12-10 05:46:52.051321496,67706
2022-12-10 05:46:52.153804923,67849
2022-12-10 05:46:52.256290492,67675
2022-12-10 05:46:52.358816752,106046
2022-12-10 05:46:52.461354794,133289
2022-12-10 05:46:52.564132932,142411
2022-12-10 05:46:52.666596432,144271
2022-12-10 05:46:52.769047437,153670
2022-12-10 05:46:52.871560556,150051
2022-12-10 05:46:52.973382901,144270
2022-12-10 05:46:53.075171394,150018
2022-12-10 05:46:53.177079368,149547
2022-12-10 05:46:53.278885573,143078
2022-12-10 05:46:53.380773824,148910
2022-12-10 05:46:53.482542097,150609
2022-12-10 05:46:53.584421254,139004
2022-12-10 05:46:53.686227514,145496
2022-12-10 05:46:53.788085917,153188
2022-12-10 05:46:53.889914188,146069
2022-12-10 05:46:53.991760762,149728
2022-12-10 05:46:54.093553238,154603
2022-12-10 05:46:54.195338173,148843
2022-12-10 05:46:54.297125884,146084
2022-12-10 05:46:54.398942518,153429
2022-12-10 05:46:54.500748391,147667
2022-12-10 05:46:54.602561702,145851
2022-12-10 05:46:54.704446565,152666
2022-12-10 05:46:54.806304998,151261
2022-12-10 05:46:54.908167846,146197
2022-12-10 05:46:55.009990112,153723
2022-12-10 05:46:55.111821794,151261
2022-12-10 05:46:55.213629610,145022
2022-12-10 05:46:55.315476095,149254
2022-12-10 05:46:55.417396681,144662
2022-12-10 05:46:55.519613719,99959
2022-12-10 05:46:55.625860770,75109
2022-12-10 05:46:55.728308808,72081
2022-12-10 05:46:55.830740397,71010
2022-12-10 05:46:55.933218232,70537
2022-12-10 05:46:56.035691848,69885
2022-12-10 05:46:56.138130796,69997
2022-12-10 05:46:56.240610922,69885
2022-12-10 05:46:56.343041074,69770
2022-12-10 05:46:56.445537422,69597
2022-12-10 05:46:56.548102084,80586
2022-12-10 05:46:56.650550223,91515
2022-12-10 05:46:56.753456988,97210
2022-12-10 05:46:56.856355337,102671
2022-12-10 05:46:56.959227922,111046
2022-12-10 05:46:57.062152171,115267
2022-12-10 05:46:57.164655881,124621
2022-12-10 05:46:57.267151605,131017
2022-12-10 05:46:57.370046392,136064
2022-12-10 05:46:57.472922372,137181
2022-12-10 05:46:57.579157348,124325
2022-12-10 05:46:57.681648122,136494
2022-12-10 05:46:57.784150706,150400
2022-12-10 05:46:57.886597424,154257
2022-12-10 05:46:57.989093964,153324
2022-12-10 05:46:58.090962967,149922
2022-12-10 05:46:58.192819874,147943
2022-12-10 05:46:58.294632966,145153
2022-12-10 05:46:58.396540210,144037
2022-12-10 05:46:58.499399478,131115
2022-12-10 05:46:58.602263671,138080
2022-12-10 05:46:58.705151254,148208
2022-12-10 05:46:58.808002648,154783
2022-12-10 05:46:58.910853766,155243
2022-12-10 05:46:59.013775521,150495
2022-12-10 05:46:59.116680558,146623
2022-12-10 05:46:59.219522499,144746
2022-12-10 05:46:59.321937187,141735
2022-12-10 05:46:59.424721099,131589
2022-12-10 05:46:59.527659502,139738
2022-12-10 05:46:59.630521898,150150
2022-12-10 05:46:59.742116887,154197
2022-12-10 05:46:59.844980364,149027
2022-12-10 05:46:59.947857945,146623
2022-12-10 05:47:00.050723865,145627
2022-12-10 05:47:00.153601719,142272
2022-12-10 05:47:00.259115759,128759
2022-12-10 05:47:00.361671173,141503
2022-12-10 05:47:00.464103085,150917
2022-12-10 05:47:00.566529748,153140
2022-12-10 05:47:00.668997850,155665
2022-12-10 05:47:00.771265349,150088
2022-12-10 05:47:00.873135316,146918
2022-12-10 05:47:00.975012111,145393
2022-12-10 05:47:01.076879835,141920
2022-12-10 05:47:01.179311622,129398
2022-12-10 05:47:01.281784430,138080
2022-12-10 05:47:01.384326226,149384
2022-12-10 05:47:01.486719361,155145
2022-12-10 05:47:01.589217178,155371
2022-12-10 05:47:01.691507149,149908
2022-12-10 05:47:01.793369702,147454
2022-12-10 05:47:01.895181868,146510
2022-12-10 05:47:01.997034739,141862
2022-12-10 05:47:02.101304044,128693
2022-12-10 05:47:02.204037471,138323
2022-12-10 05:47:02.306455358,150202
2022-12-10 05:47:02.409023878,152306
2022-12-10 05:47:02.511631838,156252
2022-12-10 05:47:02.613584019,149972
2022-12-10 05:47:02.715390744,147506
2022-12-10 05:47:02.817213450,146570
2022-12-10 05:47:02.919026980,142798
2022-12-10 05:47:03.021514803,129154
2022-12-10 05:47:03.124003402,135779
2022-12-10 05:47:03.226471839,146149
2022-12-10 05:47:03.328964900,152553
2022-12-10 05:47:03.431620468,158307
2022-12-10 05:47:03.533408650,154496
2022-12-10 05:47:03.635192502,148682
2022-12-10 05:47:03.736996727,146276
2022-12-10 05:47:03.839392699,142675
2022-12-10 05:47:03.943494172,130283
2022-12-10 05:47:04.049764480,149384
2022-12-10 05:47:04.156721068,154603
2022-12-10 05:47:04.259117092,154309
2022-12-10 05:47:04.361033226,150202
2022-12-10 05:47:04.462810681,146444
2022-12-10 05:47:04.564666148,144566
2022-12-10 05:47:04.666436405,142272
2022-12-10 05:47:04.768883768,129398
2022-12-10 05:47:04.871398255,140972
2022-12-10 05:47:04.973836707,151799
2022-12-10 05:47:05.076313330,153088
2022-12-10 05:47:05.178741857,153789
2022-12-10 05:47:05.280589696,152207
2022-12-10 05:47:05.382428313,148093
2022-12-10 05:47:05.484328967,145922
2022-12-10 05:47:05.586139810,142157
2022-12-10 05:47:05.688957652,130757
2022-12-10 05:47:05.791748139,135484
2022-12-10 05:47:05.894589251,147619
2022-12-10 05:47:05.997499761,155711
2022-12-10 05:47:06.100440403,153429
2022-12-10 05:47:06.203273167,151912
2022-12-10 05:47:06.306160901,148041
2022-12-10 05:47:06.409048509,145742
2022-12-10 05:47:06.511918635,142215
2022-12-10 05:47:06.614753869,131296
2022-12-10 05:47:06.717266017,138617
2022-12-10 05:47:06.819771396,151083
2022-12-10 05:47:06.922224992,154897
2022-12-10 05:47:07.025060575,151733
2022-12-10 05:47:07.126949199,149563
2022-12-10 05:47:07.228834302,147212
2022-12-10 05:47:07.330675432,145627
2022-12-10 05:47:07.432585799,142746
2022-12-10 05:47:07.535045682,129988
2022-12-10 05:47:07.637506954,136722
2022-12-10 05:47:07.740018784,147032
2022-12-10 05:47:07.842499951,155243
2022-12-10 05:47:07.945240031,154603
2022-12-10 05:47:08.047065844,150495
2022-12-10 05:47:08.148890259,146623
2022-12-10 05:47:08.250714141,144919
2022-12-10 05:47:08.353298305,141388
2022-12-10 05:47:08.455807637,118500
2022-12-10 05:47:08.562756950,77365
2022-12-10 05:47:08.665263229,72376
2022-12-10 05:47:08.767744423,70717
2022-12-10 05:47:08.870122721,69956
2022-12-10 05:47:08.972557660,69309
2022-12-10 05:47:09.074995346,69138
2022-12-10 05:47:09.177457006,69255
2022-12-10 05:47:09.279880646,106373
2022-12-10 05:47:09.382286206,137860
2022-12-10 05:47:09.484730734,145444
2022-12-10 05:47:09.587152955,145718
2022-12-10 05:47:09.689556003,153633
2022-12-10 05:47:09.792050171,151016
2022-12-10 05:47:09.894749748,139657
2022-12-10 05:47:09.997296297,146377
2022-12-10 05:47:10.099134987,146377
2022-12-10 05:47:10.201019701,137826
2022-12-10 05:47:10.305588235,142026
2022-12-10 05:47:10.407424893,148141
2022-12-10 05:47:10.509225822,141895
2022-12-10 05:47:10.611084005,144907
2022-12-10 05:47:10.712890816,152321
2022-12-10 05:47:10.814706733,148306
2022-12-10 05:47:10.916538698,145790
2022-12-10 05:47:11.018354279,151196
2022-12-10 05:47:11.120158535,144253
2022-12-10 05:47:11.221947710,141552
2022-12-10 05:47:11.323750501,150021
2022-12-10 05:47:11.425577625,146966
2022-12-10 05:47:11.527349190,139787
2022-12-10 05:47:11.629208230,151438
2022-12-10 05:47:11.731019066,150429
2022-12-10 05:47:11.832934575,140310
2022-12-10 05:47:11.934769203,146671
2022-12-10 05:47:12.036614662,153723
2022-12-10 05:47:12.138421318,144368
2022-12-10 05:47:12.240231584,150429
2022-12-10 05:47:12.342736097,148780
2022-12-10 05:47:12.444624428,110247
2022-12-10 05:47:12.547063684,86350
2022-12-10 05:47:12.649530061,77186
2022-12-10 05:47:12.752054095,73166
2022-12-10 05:47:12.854525535,71787
2022-12-10 05:47:12.957016442,71010
2022-12-10 05:47:13.059505597,70352
2022-12-10 05:47:13.161994299,70938
2022-12-10 05:47:13.264546407,70352
2022-12-10 05:47:13.366992706,70174
2022-12-10 05:47:13.469492451,70282
2022-12-10 05:47:13.576694795,91938
2022-12-10 05:47:13.679125716,99502
2022-12-10 05:47:13.781578168,104012
2022-12-10 05:47:13.884031036,113202
2022-12-10 05:47:13.986691648,116828
2022-12-10 05:47:14.089469324,124348
2022-12-10 05:47:14.191884181,125649
2022-12-10 05:47:14.294300882,125284
2022-12-10 05:47:14.396817420,122673
2022-12-10 05:47:14.499293665,119940
2022-12-10 05:47:14.602084495,113871
2022-12-10 05:47:14.704023352,121581
2022-12-10 05:47:14.806784298,129277
2022-12-10 05:47:14.909184140,130893
2022-12-10 05:47:15.011981379,126790
2022-12-10 05:47:15.114840151,122860
2022-12-10 05:47:15.217655820,120757
2022-12-10 05:47:15.320539897,120462
2022-12-10 05:47:15.423399943,118869
2022-12-10 05:47:15.525231184,117602
2022-12-10 05:47:15.628020282,114764
2022-12-10 05:47:15.730853568,123483
2022-12-10 05:47:15.833700882,130757
2022-12-10 05:47:15.936546942,133700
2022-12-10 05:47:16.039350442,130462
2022-12-10 05:47:16.142221666,123233
2022-12-10 05:47:16.244150931,120462
2022-12-10 05:47:16.345982260,118690
2022-12-10 05:47:16.447834215,118869
2022-12-10 05:47:16.550273860,114213
2022-12-10 05:47:16.652805635,117718
2022-12-10 05:47:16.755307622,126728
2022-12-10 05:47:16.857837883,130757
2022-12-10 05:47:16.960315153,130934
2022-12-10 05:47:17.062114314,129809
2022-12-10 05:47:17.163981261,122052
2022-12-10 05:47:17.265774467,119872
2022-12-10 05:47:17.367640226,120051
2022-12-10 05:47:17.469464231,118192
2022-12-10 05:47:17.572273764,110011
2022-12-10 05:47:17.674905816,119101
2022-12-10 05:47:17.777419133,128629
2022-12-10 05:47:17.879930504,129333
2022-12-10 05:47:17.982419545,131115
2022-12-10 05:47:18.088459901,123369
2022-12-10 05:47:18.191397431,121053
2022-12-10 05:47:18.293212176,120051
2022-12-10 05:47:18.395039603,118279
2022-12-10 05:47:18.497478881,109124
2022-12-10 05:47:18.599991295,121599
2022-12-10 05:47:18.702416732,131475
2022-12-10 05:47:18.804891301,132179
2022-12-10 05:47:18.907336477,132049
2022-12-10 05:47:19.009176670,128448
2022-12-10 05:47:19.110975974,122598
2022-12-10 05:47:19.212796013,121053
2022-12-10 05:47:19.314609939,119282
2022-12-10 05:47:19.416467110,117552
2022-12-10 05:47:19.518850941,110011
2022-12-10 05:47:19.621411686,119691
2022-12-10 05:47:19.723898401,128924
2022-12-10 05:47:19.826374046,129872
2022-12-10 05:47:19.928882479,129104
2022-12-10 05:47:20.030746094,125548
2022-12-10 05:47:20.132597998,122824
2022-12-10 05:47:20.234394879,119101
2022-12-10 05:47:20.336235775,117847
2022-12-10 05:47:20.438077919,118192
2022-12-10 05:47:20.540572073,109124
2022-12-10 05:47:20.643174493,120577
2022-12-10 05:47:20.745748140,131770
2022-12-10 05:47:20.848301120,134536
2022-12-10 05:47:20.950769940,129743
2022-12-10 05:47:21.052663586,125796
2022-12-10 05:47:21.154479315,121938
2022-12-10 05:47:21.256396072,119577
2022-12-10 05:47:21.358144837,119164
2022-12-10 05:47:21.460080329,116960
2022-12-10 05:47:21.562865896,108829
2022-12-10 05:47:21.665744818,121167
2022-12-10 05:47:21.768552432,131475
2022-12-10 05:47:21.871330700,132473
2022-12-10 05:47:21.974140213,132473
2022-12-10 05:47:22.076986779,127398
2022-12-10 05:47:22.179885890,122484
2022-12-10 05:47:22.282735829,122368
2022-12-10 05:47:22.385577413,118100
2022-12-10 05:47:22.488073195,117305
2022-12-10 05:47:22.590522718,109124
2022-12-10 05:47:22.693273411,119807
2022-12-10 05:47:22.795828054,131397
2022-12-10 05:47:22.903161914,130512
2022-12-10 05:47:23.004991506,123778
2022-12-10 05:47:23.106765174,121599
2022-12-10 05:47:23.209355662,122412
2022-12-10 05:47:23.311148760,117560
2022-12-10 05:47:23.412983286,117781
2022-12-10 05:47:23.515448954,111077
2022-12-10 05:47:23.617984739,123304
2022-12-10 05:47:23.720498129,131397
2022-12-10 05:47:23.823048590,133178
2022-12-10 05:47:23.925563603,128153
2022-12-10 05:47:24.027467455,123483
2022-12-10 05:47:24.129333067,121348
2022-12-10 05:47:24.231168442,122663
2022-12-10 05:47:24.333006926,118574
2022-12-10 05:47:24.434805232,117781
2022-12-10 05:47:24.541807168,111077
2022-12-10 05:47:24.644696948,124189
2022-12-10 05:47:24.747586601,129578
2022-12-10 05:47:24.850436231,130397
2022-12-10 05:47:24.953300388,125959
2022-12-10 05:47:25.056212982,124663
2022-12-10 05:47:25.159137843,123369
2022-12-10 05:47:25.262076427,125023
2022-12-10 05:47:25.365014442,120462
2022-12-10 05:47:25.466964557,119282
2022-12-10 05:47:25.569498893,113442
2022-12-10 05:47:25.672122638,124663
2022-12-10 05:47:25.774980271,129333
2022-12-10 05:47:25.877873975,130267
2022-12-10 05:47:25.980720636,126138
2022-12-10 05:47:26.083587545,125434
2022-12-10 05:47:26.186414233,121643
2022-12-10 05:47:26.289245937,121348
2022-12-10 05:47:26.392062346,119511
2022-12-10 05:47:26.494520342,118142
2022-12-10 05:47:26.596817575,85491
2022-12-10 05:47:26.699091981,71922
2022-12-10 05:47:26.801553196,66425
2022-12-10 05:47:26.904032838,64351
2022-12-10 05:47:27.006481541,63636
2022-12-10 05:47:27.113589951,62909
2022-12-10 05:47:27.216058877,62787
2022-12-10 05:47:27.318430947,66948
2022-12-10 05:47:27.420865154,99059
2022-12-10 05:47:27.523246042,114897
2022-12-10 05:47:27.626151031,118491
2022-12-10 05:47:27.729021439,112733
2022-12-10 05:47:27.831467681,130536
2022-12-10 05:47:27.933905138,132901
2022-12-10 05:47:28.036691097,121959
2022-12-10 05:47:28.139635842,121448
2022-12-10 05:47:28.242508025,124600
2022-12-10 05:47:28.345484939,122059
2022-12-10 05:47:28.448457542,118909
2022-12-10 05:47:28.551443813,124010
2022-12-10 05:47:28.654410026,124010
2022-12-10 05:47:28.757409910,119435
2022-12-10 05:47:28.860329876,121695
2022-12-10 05:47:28.963185930,127974
2022-12-10 05:47:29.065140268,125894
2022-12-10 05:47:29.166904377,121469
2022-12-10 05:47:29.268685690,127795
2022-12-10 05:47:29.370446245,125485
2022-12-10 05:47:29.472322666,116550
2022-12-10 05:47:29.574070938,116790
2022-12-10 05:47:29.675870562,123715
2022-12-10 05:47:29.777675484,124419
2022-12-10 05:47:29.879593793,121764
2022-12-10 05:47:29.981406727,128922
2022-12-10 05:47:30.083217161,127974
2022-12-10 05:47:30.185038812,117140
2022-12-10 05:47:30.286846678,120470
